taxonID	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
566	0	0	0	0	0	0	1	22	0	22	0	31	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Unclassified;g_Unclassified;s_Unclassified
588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Unclassified;g_Unclassified;s_Unclassified
675	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Unclassified;g_Unclassified;s_Unclassified
691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Exiguobacterales;f_Unclassified;g_Unclassified;s_Unclassified
728	1	0	0	0	0	0	0	0	7	0	0	0	1	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Unclassified;g_Unclassified;s_Unclassified
787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Azospirillales;f_Unclassified;g_Unclassified;s_Unclassified
804	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Unclassified;g_Unclassified;s_Unclassified
864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	d_Bacteria;p_Synergistota;c_Synergistia;o_Synergistales;f_Unclassified;g_Unclassified;s_Unclassified
930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Unclassified;g_Unclassified;s_Unclassified
1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Acidaminococcales;f_Unclassified;g_Unclassified;s_Unclassified
1173	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Unclassified;g_Unclassified;s_Unclassified
1205	0	0	0	0	0	0	0	2	0	0	0	5	3	0	6	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Unclassified;g_Unclassified;s_Unclassified
1693	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_Unclassified;g_Unclassified;s_Unclassified
1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Unclassified;g_Unclassified;s_Unclassified
1913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Jiangellales;f_Unclassified;g_Unclassified;s_Unclassified
1975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Veillonellales;f_Unclassified;g_Unclassified;s_Unclassified
2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Archaea;p_Thermoplasmatota;c_Poseidoniia;o_Poseidoniales;f_Unclassified;g_Unclassified;s_Unclassified
2551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Chloroflexales;f_Unclassified;g_Unclassified;s_Unclassified
2719	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Thermoactinomycetales;f_Unclassified;g_Unclassified;s_Unclassified
3022	11	0	0	0	0	0	0	0	0	0	0	0	4	0	48	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cardiobacteriales;f_Unclassified;g_Unclassified;s_Unclassified
3070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales G;f_Unclassified;g_Unclassified;s_Unclassified
3223	36	0	0	0	0	0	0	0	0	22	10	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_Unclassified;g_Unclassified;s_Unclassified
3787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bdellovibrionota;c_Bacteriovoracia;o_Bacteriovoracales;f_Unclassified;g_Unclassified;s_Unclassified
4353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_DSM-16016;f_Unclassified;g_Unclassified;s_Unclassified
5193	4	0	0	0	0	0	0	1	0	0	0	0	6	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Unclassified;g_Unclassified;s_Unclassified
5370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Fibrobacterota;c_Fibrobacteria;o_Fibrobacterales;f_Unclassified;g_Unclassified;s_Unclassified
6009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Parvibaculales;f_Unclassified;g_Unclassified;s_Unclassified
6131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Competibacterales;f_Unclassified;g_Unclassified;s_Unclassified
6494	11	0	0	0	0	0	0	0	95	54	0	0	4	0	18	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Unclassified;g_Unclassified;s_Unclassified
6860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Reyranellales;f_Unclassified;g_Unclassified;s_Unclassified
6964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_Unclassified;g_Unclassified;s_Unclassified
11605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes B;c_Dehalobacteriia;o_Dehalobacteriales;f_Unclassified;g_Unclassified;s_Unclassified
12229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Monoglobales;f_Unclassified;g_Unclassified;s_Unclassified
17428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Culicoidibacterales;f_Unclassified;g_Unclassified;s_Unclassified
17978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Ferrovibrionales;f_Unclassified;g_Unclassified;s_Unclassified
25517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Miltoncostaeales;f_Unclassified;g_Unclassified;s_Unclassified
27215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	d_Bacteria;p_Firmicutes B;c_Peptococcia;o_Peptococcales;f_Unclassified;g_Unclassified;s_Unclassified
28899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Vampirovibrionia;o_Gastranaerophilales;f_Unclassified;g_Unclassified;s_Unclassified
29285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Paceibacterales;f_Unclassified;g_Unclassified;s_Unclassified
29398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_RF39;f_Unclassified;g_Unclassified;s_Unclassified
29554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Moranbacterales;f_Unclassified;g_Unclassified;s_Unclassified
29749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_SAR324;c_SAR324;o_SAR324;f_Unclassified;g_Unclassified;s_Unclassified
32468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Archaea;p_Thermoplasmatota;c_E2;o_DHVEG-1;f_Unclassified;g_Unclassified;s_Unclassified
33713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1381;f_Unclassified;g_Unclassified;s_Unclassified
34035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA9160;o_UBA9160;f_Unclassified;g_Unclassified;s_Unclassified
35025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_UBA10988;o_UBA10988;f_Unclassified;g_Unclassified;s_Unclassified
35686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Sericytochromatia;o_UBA7694;f_Unclassified;g_Unclassified;s_Unclassified
37157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_UBA1212;f_Unclassified;g_Unclassified;s_Unclassified
38284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Caldisericota;c_Caldisericia;o_JAAYUI01;f_Unclassified;g_Unclassified;s_Unclassified
47899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_KSB1;c_UBA2214;o_CR04bin15;f_Unclassified;g_Unclassified;s_Unclassified
59220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_CACIAM-22H2;f_Unclassified;g_Unclassified;s_Unclassified
70272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_JAGOZY01;f_Unclassified;g_Unclassified;s_Unclassified
88563	0	0	0	0	0	0	0	0	0	109	0	14	0	0	17	d_Eukaryota;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Unclassified;g_Unclassified;s_Unclassified
88568	17	15	250	0	0	0	56	0	32	15	0	0	0	0	15	d_Eukaryota;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Unclassified;g_Unclassified;s_Unclassified
88573	0	0	0	0	0	161	0	0	0	0	0	43	0	0	0	d_Eukaryota;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Unclassified;g_Unclassified;s_Unclassified
88602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Unclassified;g_Unclassified;s_Unclassified
88612	533	0	0	0	0	0	0	0	663	160	0	0	5	0	0	d_Eukaryota;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Unclassified;g_Unclassified;s_Unclassified
88632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Ascomycota;c_Sordariomycetes;o_Glomerellales;f_Unclassified;g_Unclassified;s_Unclassified
88693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Basidiomycota;c_Pucciniomycetes;o_Pucciniales;f_Unclassified;g_Unclassified;s_Unclassified
88735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Basidiomycota;c_Tremellomycetes;o_Filobasidiales;f_Unclassified;g_Unclassified;s_Unclassified
88750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Ascomycota;c_Sordariomycetes;o_Magnaporthales;f_Unclassified;g_Unclassified;s_Unclassified
88801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Basidiomycota;c_Exobasidiomycetes;o_Microstromatales;f_Unclassified;g_Unclassified;s_Unclassified
88809	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Mucoromycota;c_Mucoromycetes;o_Mucorales;f_Unclassified;g_Unclassified;s_Unclassified
88930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Basidiomycota;c_Tremellomycetes;o_Trichosporonales;f_Unclassified;g_Unclassified;s_Unclassified
89206	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Chlorophyta;c_Chlorophyceae;o_Sphaeropleales;f_Unclassified;g_Unclassified;s_Unclassified
89370	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	d_Eukaryota;p_Chlorophyta;c_Mamiellophyceae;o_Mamiellales;f_Unclassified;g_Unclassified;s_Unclassified
89479	119	0	0	0	14	0	43	247	12	0	0	20	0	0	0	d_Eukaryota;p_Microsporidia;c_Unclassified_p_Microsporidia;o_Unclassified_p_Microsporidia;f_Unclassified;g_Unclassified;s_Unclassified
89494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Heterolobosea;c_Unclassified_p_Heterolobosea;o_Unclassified_p_Heterolobosea;f_Unclassified;g_Unclassified;s_Unclassified
89570	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	d_Eukaryota;p_Chlorophyta;c_Unclassified_p_Chlorophyta;o_Unclassified_p_Chlorophyta;f_Unclassified;g_Unclassified;s_Unclassified
89744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Ascomycota;c_Dothideomycetes;o_Dothideales;f_Unclassified;g_Unclassified;s_Unclassified
91221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Unclassified_d_Eukaryota;c_Pelagophyceae;o_Pelagomonadales;f_Unclassified;g_Unclassified;s_Unclassified
93269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Chlorophyta;c_Chloropicophyceae;o_Chloropicales;f_Unclassified;g_Unclassified;s_Unclassified
95223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Basidiomycota;c_Malasseziomycetes;o_Malasseziales;f_Unclassified;g_Unclassified;s_Unclassified
310062	0	33899	0	0	0	0	0	0	0	0	0	0	340	0	0	d_Eukaryota;p_Chordata;c_Mammalia;o_Primates;f_Unclassified;g_Unclassified;s_Unclassified
310066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Eukaryota;p_Chordata;c_Mammalia;o_Rodentia;f_Unclassified;g_Unclassified;s_Unclassified
310129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Viruses;p_Pisuviricota;c_Stelpaviricetes;o_Patatavirales;f_Unclassified;g_Unclassified;s_Unclassified
310183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Viruses;p_Artverviricota;c_Revtraviricetes;o_Ortervirales;f_Unclassified;g_Unclassified;s_Unclassified
330299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Viruses;p_Preplasmiviricota;c_Polintoviricetes;o_Orthopolintovirales;f_Unclassified;g_Unclassified;s_Unclassified
6	5	0	4	0	7	9	3	0	4	0	0	36	2	9	9	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Unclassified;s_Unclassified
18	0	0	26	53	145	0	0	0	0	0	15	0	21	0	36	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Unclassified;s_Unclassified
24	6	0	0	0	0	0	0	0	0	0	0	0	3	0	17	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Neisseriaceae;g_Unclassified;s_Unclassified
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Bifidobacteriaceae;g_Unclassified;s_Unclassified
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Treponematales;f_Treponemataceae;g_Unclassified;s_Unclassified
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Brevibacillales;f_Brevibacillaceae;g_Unclassified;s_Unclassified
51	207	7	14	0	2	15	5	55	6	50	0	0	14	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Unclassified;s_Unclassified
60	4	49	146	311	224	191	68	155	67	131	0	0	259	41	37	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Unclassified;s_Unclassified
66	0	0	0	287	0	71	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Unclassified;s_Unclassified
74	28	0	0	0	0	0	0	3	21	60	54	25	0	0	104	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Unclassified;s_Unclassified
91	11	0	0	0	0	0	0	0	12	5	0	0	0	0	10	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Unclassified;s_Unclassified
95	40	0	0	0	0	0	13	23	29	32	16	0	23	0	11	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Unclassified;s_Unclassified
111	0	0	16	0	0	30	3	29	0	0	4	0	0	0	86	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Unclassified;s_Unclassified
117	0	0	0	0	0	8	0	0	6	20	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Unclassified;s_Unclassified
129	4	0	0	0	0	0	0	0	0	0	6	36	0	0	20	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Unclassified;s_Unclassified
135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Microcoleaceae;g_Unclassified;s_Unclassified
139	20	0	0	0	0	0	0	3	0	0	0	0	18	0	5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Unclassified;s_Unclassified
151	0	0	0	8	0	12	0	4	0	0	23	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Unclassified;s_Unclassified
155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_PCC-6307;f_Cyanobiaceae;g_Unclassified;s_Unclassified
158	0	0	0	41	25	43	18	0	234	0	0	0	0	64	14	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Shewanellaceae;g_Unclassified;s_Unclassified
175	0	0	0	0	0	0	5	0	0	0	0	23	1	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Unclassified;s_Unclassified
179	0	0	0	0	0	0	0	5	22	7	21	50	0	0	14	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Unclassified;s_Unclassified
192	0	67	63	45	101	41	20	38	49	47	18	27	38	42	11	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Unclassified;s_Unclassified
209	0	0	0	0	0	0	10	0	0	0	0	12	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Mycoplasmoidaceae;g_Unclassified;s_Unclassified
230	24	0	0	0	0	0	0	15	0	13	0	23	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Spirosomaceae;g_Unclassified;s_Unclassified
234	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Amphibacillaceae;g_Unclassified;s_Unclassified
246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Unclassified;s_Unclassified
249	5	0	0	0	0	0	0	0	0	0	0	0	12	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Unclassified;s_Unclassified
262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Deinococcaceae;g_Unclassified;s_Unclassified
268	17	0	0	0	0	0	0	3	7	23	12	0	10	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Unclassified;s_Unclassified
278	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Anoxybacillaceae;g_Unclassified;s_Unclassified
282	0	0	34	0	0	0	4	29	0	9	0	4	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Unclassified;s_Unclassified
285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Vibrionaceae;g_Unclassified;s_Unclassified
294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_Halobacillaceae;g_Unclassified;s_Unclassified
297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Unclassified;s_Unclassified
301	0	0	0	0	0	52	0	0	62	2	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Unclassified;s_Unclassified
311	85	0	0	0	0	0	15	11	0	0	1	300	0	0	241	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Unclassified;s_Unclassified
314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Cellvibrionaceae;g_Unclassified;s_Unclassified
319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Beutenbergiaceae;g_Unclassified;s_Unclassified
326	57	55	46	0	43	0	0	51	32	0	26	0	36	0	51	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Unclassified;s_Unclassified
331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota I;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfomicrobiaceae;g_Unclassified;s_Unclassified
349	0	0	10	0	0	0	9	9	0	0	1	1	0	4	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Unclassified;s_Unclassified
357	0	0	0	0	0	0	0	0	0	0	5	4	9	0	1	d_Bacteria;p_Firmicutes;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Unclassified;s_Unclassified
365	1	0	0	0	0	0	0	0	0	0	0	23	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Methylophilaceae;g_Unclassified;s_Unclassified
368	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Hyphomonadaceae;g_Unclassified;s_Unclassified
372	2	0	2	6	2	41	33	1	24	2	0	0	7	10	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Unclassified;s_Unclassified
375	0	96	0	0	0	0	0	23	36	51	0	0	0	0	44	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_Eggerthellaceae;g_Unclassified;s_Unclassified
383	0	32	40	0	39	0	13	15	50	41	58	64	49	0	61	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Unclassified;s_Unclassified
410	150	103	46	28	55	0	20	72	102	78	0	161	20	49	254	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Unclassified;s_Unclassified
414	21	2	0	0	3	0	0	5	0	1	3	0	4	6	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Unclassified;s_Unclassified
420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Bacillaceae D;g_Unclassified;s_Unclassified
425	0	30	0	0	0	0	0	3	45	41	0	1	14	0	10	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Unclassified;s_Unclassified
438	0	0	0	0	0	0	0	0	794	240	0	0	0	0	0	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Unclassified;s_Unclassified
462	6	45	16	0	14	0	3	34	0	8	22	19	0	4	12	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Unclassified;s_Unclassified
475	10	2	0	0	0	0	0	0	24	0	9	5	16	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Unclassified;s_Unclassified
486	16	0	0	0	0	0	0	0	0	0	10	31	3	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Unclassified;s_Unclassified
501	22	33	0	0	16	0	0	0	25	7	10	0	6	0	2	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Unclassified;s_Unclassified
505	0	120	0	962	47	0	0	185	0	181	80	246	149	0	337	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Unclassified;s_Unclassified
528	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Metamycoplasmataceae;g_Unclassified;s_Unclassified
534	110	3	18	27	26	5	8	34	7	33	36	25	49	37	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Unclassified;s_Unclassified
545	36	0	0	15	0	5	0	46	0	0	28	57	44	1	54	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Unclassified;s_Unclassified
553	31	41	0	0	0	0	0	0	0	3	0	34	29	0	26	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Unclassified;s_Unclassified
567	0	93	0	0	6	0	22	0	0	45	31	1	18	41	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Unclassified;s_Unclassified
581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Marinomonadaceae;g_Unclassified;s_Unclassified
592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halieaceae;g_Unclassified;s_Unclassified
